"rank_score","path","name","extension","length","last_write_time","join_status"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_api_parcels_city_London_status_sale_ready_top_500.txt","resp_api_parcels_city_London_status_sale_ready_top_500.txt",".txt","27","2.05.2026 17:23:13","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_api_parcels_city_London_status_sale_ready_limit_500.txt","resp_api_parcels_city_London_status_sale_ready_limit_500.txt",".txt","27","2.05.2026 17:23:13","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0447__parcels_parcel_id_city_London_ready_true.txt","resp_0447__parcels_parcel_id_city_London_ready_true.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0462__parcels_parcel_id_context_city_London_status_sale_ready.txt","resp_0462__parcels_parcel_id_context_city_London_status_sale_ready.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0445__parcels_parcel_id_city_London_status_ready.txt","resp_0445__parcels_parcel_id_city_London_status_ready.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0446__parcels_parcel_id_city_London_sale_ready_true.txt","resp_0446__parcels_parcel_id_city_London_sale_ready_true.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0499__parcels_parcel_id_scores_city_London_status_ready.txt","resp_0499__parcels_parcel_id_scores_city_London_status_ready.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0104__api_parcels_city_London_sale_ready_true.txt","resp_0104__api_parcels_city_London_sale_ready_true.txt",".txt","53","2.05.2026 16:47:48","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0105__api_parcels_city_London_ready_true.txt","resp_0105__api_parcels_city_London_ready_true.txt",".txt","53","2.05.2026 16:47:48","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0102__api_parcels_city_London_status_sale_ready.txt","resp_0102__api_parcels_city_London_status_sale_ready.txt",".txt","53","2.05.2026 16:47:48","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0103__api_parcels_city_London_status_ready.txt","resp_0103__api_parcels_city_London_status_ready.txt",".txt","53","2.05.2026 16:47:48","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_city_London_status_sale_ready.txt","resp_admin_parcel_linking_rebuild_city_London_status_sale_ready.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_city_London_sale_ready_true.txt","resp_admin_parcel_linking_rebuild_city_London_sale_ready_true.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_city_London_status_sale_ready_top_500.txt","resp_admin_parcel_linking_rebuild_city_London_status_sale_ready_top_500.txt",".txt","36","2.05.2026 17:23:15","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_city_London_status_sale_ready_limit_500.txt","resp_admin_parcel_linking_rebuild_city_London_status_sale_ready_limit_500.txt",".txt","36","2.05.2026 17:23:15","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_status_city_London_status_sale_ready.txt","resp_admin_parcel_linking_status_city_London_status_sale_ready.txt",".txt","773","2.05.2026 17:23:13","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_status_city_London_sale_ready_true.txt","resp_admin_parcel_linking_status_city_London_sale_ready_true.txt",".txt","773","2.05.2026 17:23:13","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_status_city_London_status_sale_ready_top_500.txt","resp_admin_parcel_linking_status_city_London_status_sale_ready_top_500.txt",".txt","773","2.05.2026 17:23:14","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_status_city_London_status_sale_ready_limit_500.txt","resp_admin_parcel_linking_status_city_London_status_sale_ready_limit_500.txt",".txt","773","2.05.2026 17:23:14","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0482__parcels_parcel_id_history_city_London_sale_ready_true.txt","resp_0482__parcels_parcel_id_history_city_London_sale_ready_true.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0483__parcels_parcel_id_history_city_London_ready_true.txt","resp_0483__parcels_parcel_id_history_city_London_ready_true.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0481__parcels_parcel_id_history_city_London_status_ready.txt","resp_0481__parcels_parcel_id_history_city_London_status_ready.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0498__parcels_parcel_id_scores_city_London_status_sale_ready.txt","resp_0498__parcels_parcel_id_scores_city_London_status_sale_ready.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0086__api_map_parcels_city_London_sale_ready_true.txt","resp_0086__api_map_parcels_city_London_sale_ready_true.txt",".txt","53","2.05.2026 16:47:47","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0087__api_map_parcels_city_London_ready_true.txt","resp_0087__api_map_parcels_city_London_ready_true.txt",".txt","53","2.05.2026 16:47:47","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_api_parcels_location_London_status_sale_ready.txt","resp_api_parcels_location_London_status_sale_ready.txt",".txt","27","2.05.2026 17:23:13","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0516__parcels_parcel_id_signals_city_London_status_sale_ready.txt","resp_0516__parcels_parcel_id_signals_city_London_status_sale_ready.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0519__parcels_parcel_id_signals_city_London_ready_true.txt","resp_0519__parcels_parcel_id_signals_city_London_ready_true.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0518__parcels_parcel_id_signals_city_London_sale_ready_true.txt","resp_0518__parcels_parcel_id_signals_city_London_sale_ready_true.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_location_London_status_sale_ready.txt","resp_admin_parcel_linking_rebuild_location_London_status_sale_ready.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"5","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0517__parcels_parcel_id_signals_city_London_status_ready.txt","resp_0517__parcels_parcel_id_signals_city_London_status_ready.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\parcel_linking_service.cpython-312.pyc","parcel_linking_service.cpython-312.pyc",".pyc","8537","11.05.2026 21:36:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\parcel_use_classifier.cpython-312.pyc","parcel_use_classifier.cpython-312.pyc",".pyc","10040","11.05.2026 21:36:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\parcel_service.cpython-312.pyc","parcel_service.cpython-312.pyc",".pyc","71411","11.05.2026 21:36:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\parcel.cpython-312.pyc","parcel.cpython-312.pyc",".pyc","9110","11.05.2026 21:36:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0353__map_sales_history_parcels_city_London_top_500.txt","resp_0353__map_sales_history_parcels_city_London_top_500.txt",".txt","132180","2.05.2026 16:50:40","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\reports\region_geometry_v2\midlands.json","midlands.json",".json","2228","24.03.2026 05:24:52","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_parcel_matcher.cpython-312-pytest-9.0.2.pyc","test_parcel_matcher.cpython-312-pytest-9.0.2.pyc",".pyc","4830","11.05.2026 21:36:42","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0358__map_sales_history_parcels_city_London_review_low.txt","resp_0358__map_sales_history_parcels_city_London_review_low.txt",".txt","132180","2.05.2026 16:50:42","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0359__map_sales_history_parcels_city_London_detail_light.txt","resp_0359__map_sales_history_parcels_city_London_detail_light.txt",".txt","132180","2.05.2026 16:50:42","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_export_market_listing_parcel_package.cpython-312-pytest-9.0.2.pyc","test_export_market_listing_parcel_package.cpython-312-pytest-9.0.2.pyc",".pyc","18372","11.05.2026 21:36:26","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_parcel_linking_service.cpython-312-pytest-9.0.2.pyc","test_parcel_linking_service.cpython-312-pytest-9.0.2.pyc",".pyc","11367","11.05.2026 21:36:42","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_parcel_linking_service.cpython-312-pytest-9.0.2.pyc.16152","test_parcel_linking_service.cpython-312-pytest-9.0.2.pyc.16152",".16152","11367","11.05.2026 21:36:42","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0352__map_sales_history_parcels_city_London_limit_500.txt","resp_0352__map_sales_history_parcels_city_London_limit_500.txt",".txt","132180","2.05.2026 16:50:40","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\rebuild_parcel_use_cache.cpython-312.pyc","rebuild_parcel_use_cache.cpython-312.pyc",".pyc","14958","11.05.2026 21:36:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_location_evidence_wave_20260516\repair_apply_source_lineage_backup_20260517_012823\tests\test_parcel_matcher_source_confidence.py","test_parcel_matcher_source_confidence.py",".py","2553","17.05.2026 00:41:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\rebuild_parcel_use_targeted_signal_scope.cpython-312.pyc","rebuild_parcel_use_targeted_signal_scope.cpython-312.pyc",".pyc","17356","11.05.2026 21:36:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\resume_remaining_parcel_pmtiles_v2.ps1","resume_remaining_parcel_pmtiles_v2.ps1",".ps1","2383","26.03.2026 14:34:17","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0349__map_sales_history_parcels_area_London.txt","resp_0349__map_sales_history_parcels_area_London.txt",".txt","132180","2.05.2026 16:50:39","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0350__map_sales_history_parcels_limit_500.txt","resp_0350__map_sales_history_parcels_limit_500.txt",".txt","132180","2.05.2026 16:50:40","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\scripts\contractor_match_to_parcels.py","contractor_match_to_parcels.py",".py","15974","15.05.2026 22:48:20","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\__pycache__\download_scotland_cadastral_parcels.cpython-312.pyc","download_scotland_cadastral_parcels.cpython-312.pyc",".pyc","7135","28.03.2026 01:45:00","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\publish\parcel_signal_summary.cpython-312.pyc","parcel_signal_summary.cpython-312.pyc",".pyc","25084","11.05.2026 21:36:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0351__map_sales_history_parcels_top_500.txt","resp_0351__map_sales_history_parcels_top_500.txt",".txt","132180","2.05.2026 16:50:40","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\tests\test_parcel_matcher_source_confidence.py","test_parcel_matcher_source_confidence.py",".py","2553","17.05.2026 00:41:09","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\tests\__pycache__\test_parcel_matcher_source_confidence.cpython-312-pytest-9.0.2.pyc","test_parcel_matcher_source_confidence.cpython-312-pytest-9.0.2.pyc",".pyc","6504","17.05.2026 00:41:13","candidate_only"
"4","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\match\parcel_matcher.cpython-312.pyc","parcel_matcher.cpython-312.pyc",".pyc","49692","11.05.2026 21:36:08","candidate_only"
